clean,hashtags,anger,anticipation,disgust,fear,joy,love,optimism,pessimism,sadness,surprise,trust,freq_anger,bi_anger,freq_anticipation,bi_anticipation,freq_disgust,bi_disgust,freq_fear,bi_fear,freq_joy,bi_joy,freq_love,bi_love,freq_optimism,bi_optimism,freq_pessimism,bi_pessimism,freq_sadness,bi_sadness,freq_surprise,bi_surprise,freq_trust,bi_trust
let refuse live fear sotoventures,"['fear', 'sotoventures']",0,0,0,1,0,0,1,0,0,0,0,0.009788327419552184,0.0,0.008537407324196809,0.0,0.00956594523496353,0.0,0.027316663164530366,0.0006855352071295662,0.010207892443669863,0.0,0.009930486593843098,0.0,0.02072310405643739,0.0004295005522149957,0.010210210210210211,0.0,0.00908953188910771,0.0,0.00199700449326011,0.0,0.01629327902240326,0.0
dream said something really retarded twitter got like 10000 retweets,[],0,1,0,0,1,0,0,0,0,1,0,0.04955340756148293,0.0,0.03639631543473376,0.0011717834544176236,0.05249312447686237,0.0,0.035931918470266874,0.0008814024091665848,0.04145400224075688,0.0005021340697966357,0.0297914597815293,0.0,0.03409758965314521,6.135722174499939e-05,0.041741741741741736,0.0,0.048931980003029854,0.0005497190324945028,0.03644533200199701,0.0029742233972240586,0.02189409368635438,0.0
sent pitch brand close tabs relevant instantly thats kind detachment create serious,['serious'],0,0,0,0,0,0,0,0,1,1,0,0.0070965373791753335,0.0,0.007638732869018198,0.0,0.007413607557096736,0.0,0.0052532044547173775,0.0,0.006971243620067223,0.0,0.004965243296921549,0.0,0.00631981187536743,0.0,0.005405405405405406,0.0,0.009392516285411302,0.0006718788174932812,0.01198202695956066,0.003635161929940516,0.0035641547861507126,0.0
fast furious monday mbc smilingfacewithhearteyes smilingfacewithhearteyes smilingfacewithhearteyes smilingfacewithhearteyes smilingfacewithhearteyes smilingfacewithhearteyes smilingfacewithhearteyes,[],0,1,0,0,1,1,0,0,0,0,0,0.006117704637220115,0.0001453629227638337,0.018422826331161532,0.006210452308413404,0.004185101040296545,4.7112032413078303e-05,0.0004202563563773902,0.0,0.03585211004606,0.004720060256088375,0.06653426017874875,0.011844331641285955,0.014697236919459145,0.0011657872131549886,0.0009009009009009008,0.0,0.008332070898348738,0.0008551184949914487,0.004992511233150275,0.0,0.004073319755600814,0.0
living life relentless,[],0,0,0,0,0,0,0,1,1,0,0,0.006240058729964517,0.0,0.0051673781172770165,0.0,0.005739567140978117,0.0,0.007564614414793024,0.0,0.01095481140296278,0.0,0.008275405494869248,0.0,0.015726043503821282,0.0,0.01141141141141141,0.0002990430622009569,0.010755946068777458,0.0001221597849987784,0.00199700449326011,0.0,0.004582484725050916,0.0
also awful nightmare involving sick worms involved disgusted woke,[],0,0,1,1,0,0,0,0,1,0,0,0.01908723846812676,0.0,0.003370029206919794,0.0,0.021882099724979075,0.00037689625930462643,0.024795125026266022,0.0007834688081480754,0.005975351674343334,0.0,0.0029791459781529296,0.0,0.004997060552616108,0.0,0.01141141141141141,0.0,0.02045144675049235,0.0004886391399951136,0.002995506739890165,0.0,0.0015274949083503055,0.0
something incredibly terrible life years old still suffering group projects,[],0,0,0,1,0,0,0,1,1,0,0,0.03107793955707818,0.0,0.012581442372500563,0.0,0.03228506516800191,0.0,0.03046858583736079,0.0008814024091665848,0.026017677082036596,0.0,0.022178086726249584,0.0,0.02821869488536155,0.0,0.033933933933933944,0.001345693779904306,0.03802454173610059,0.0005497190324945028,0.014478282576135797,0.0,0.012219959266802444,0.0
many yeah thing going cops shooting innocent people sad backyard blm,['blm'],1,0,0,0,0,0,0,1,1,0,0,0.04355805701700721,0.0005814516910553348,0.017299483262188272,0.0,0.04495994260432859,0.000471120324130783,0.02794704769909645,0.0,0.020042325407693264,0.0,0.012909632571996028,0.0,0.020429159318048208,0.0,0.050450450450450456,0.0028409090909090906,0.053022269353128315,0.001221597849987784,0.01198202695956066,0.0,0.009674134419551936,0.0
casillasbreanna awe thanks girl smilingfacewithsmilingeyes smilingfacewithsmilingeyes,[],0,0,0,0,1,1,0,0,0,0,0,0.0058729964517313105,4.845430758794457e-05,0.004268703662098404,0.0,0.005859141456415162,4.7112032413078303e-05,0.004202563563773902,0.0,0.019046433461969377,0.0007532011046949536,0.023502151605428664,0.0013536379018612521,0.013227513227513227,0.0005522149957049945,0.004204204204204204,0.0,0.005908195727920012,6.10798924993892e-05,0.006989515726410385,0.0,0.006109979633401223,0.00031377470975839345
ak47 leave spine frown,[],1,0,1,1,0,0,0,1,0,0,0,0.0034259145968432644,0.00014536292276383372,0.0015726802965625702,0.0,0.0034676551476742795,0.0001413360972392349,0.001891153603698256,0.00029380080305552837,0.001991783891447778,0.0,0.00033101621979476995,0.0,0.001763668430335097,0.0,0.0024024024024024023,0.00044856459330143536,0.0033328283593394943,0.0,0.0014977533699450825,0.0,0.0015274949083503055,0.0
candace amp pout getting right tits gbbo,['GBBO'],1,0,1,0,0,0,0,0,0,0,0,0.02960969044414536,0.0002907258455276674,0.020894181082902717,0.0,0.029415281597512853,0.0002826721944784698,0.025425509560832105,0.0,0.02900535291920827,0.0,0.018867924528301886,0.0,0.025720164609053495,0.0,0.01891891891891892,0.0,0.02802605665808211,0.0,0.013479780329505742,0.0,0.01985743380855397,0.0
watching driven food andrewzimmern going devon ave eat nihari makes gleeful,[],0,0,0,0,1,1,0,0,0,0,0,0.016762510705983114,0.0,0.011682767917321951,0.0,0.01674040416118618,0.0,0.014919100651397352,0.0,0.019046433461969377,0.0005021340697966357,0.014895729890764648,0.001692047377326565,0.014109347442680775,0.0,0.013813813813813813,0.0,0.01666414179669747,0.0,0.00798801797304044,0.0,0.007637474541751528,0.0
serious hip shaking going tonight winkingfacewithtongue,[],0,0,0,0,1,0,1,0,0,0,0,0.015049553407561483,0.0,0.01729948326218827,0.0,0.01482721511419347,0.0,0.015969741542340828,0.0,0.01568529814515125,0.00025106703489831785,0.006951340615690168,0.0,0.012639623750734862,0.0003067861087249969,0.015315315315315315,0.0,0.016512649598545676,0.0,0.01198202695956066,0.0,0.006619144602851325,0.0
amontanaw nearly dropped phone sink hahahaha,[],0,0,0,1,1,0,1,0,0,0,0,0.005016517802520494,9.690861517588914e-05,0.003594697820714446,0.00023435669088352472,0.005859141456415163,0.0,0.004412691741962597,0.0004896680050925472,0.0031121623303871533,0.00025106703489831785,0.0019860973187686196,0.0,0.002792475014697237,0.0003067861087249969,0.004804804804804805,0.0,0.007726102105741555,0.0,0.0054917623564653024,0.0,0.0010183299389002036,0.0
remember rooney wanted leave united fans threaten kill man bare junk wan regretting facewithtearsofjoy facewithtearsofjoy,[],1,0,1,0,0,0,0,0,0,0,0,0.03560504098862107,0.0015989921504021708,0.01887216355875084,0.00046871338176704945,0.03623101757742437,0.002072929426175445,0.017230510611472998,0.0001958672020370189,0.04867421884725508,0.0025106703489831783,0.021185038066865277,0.0006768189509306261,0.03130511463844797,0.0016566449871149834,0.020420420420420422,0.0007476076555023923,0.0315103772155734,0.0010994380649890056,0.027458811782326512,0.0016523463317911435,0.010692464358452138,0.0
kikibug13 look unhappy \n\n nngh got email notif thank,[],0,0,0,0,1,0,0,0,1,0,0,0.020188425302826378,0.0,0.014154122669063133,0.0,0.01889274183905297,0.0,0.01071653708762345,0.0,0.023154487738080418,0.0004017072558373086,0.01919894074809666,0.0,0.018518518518518517,0.0,0.016516516516516516,0.0,0.022572337524617483,0.0004886391399951136,0.010983524712930605,0.0,0.009164969450101833,0.0
prw190 zionist terror \nimagine kid palestinian muslim\nzionists stealing innocence childhood jewish children,"['zionist', 'terror', 'Palestinian', 'Muslim', 'innocence', 'Jewish', 'children']",0,0,1,1,0,0,0,0,1,0,0,0.006851829193686529,0.0,0.0011233430689732643,0.0,0.008968073657778311,0.0005182323565438613,0.016810254255095608,0.0010772696112036036,0.0013693514253703474,0.0,0.0013240648791790798,0.0,0.00102880658436214,0.0,0.0039039039039039033,0.0,0.006059687926071807,0.0006718788174932812,0.000998502246630055,0.0,0.0,0.0
chr1smclaughlin brilliant lost joyous plot year admits fan,[],0,0,0,0,1,0,0,0,0,0,0,0.0070965373791753335,0.0,0.007638732869018198,0.0,0.007652756187970824,0.0,0.0052532044547173775,0.0,0.011701730362255695,0.000351493848857645,0.009268454154253558,0.0,0.011022927689594356,0.0,0.011711711711711712,0.0,0.014543251022572336,0.0,0.00399400898652022,0.0,0.004073319755600814,0.0
look forward detours bring delightful surprises lifequote,['lifequote'],0,0,0,0,1,0,1,0,0,0,0,0.004404747338798483,0.0,0.007414064255223545,0.00011717834544176236,0.004185101040296545,0.0,0.004412691741962597,0.0,0.010207892443669861,0.00070298769771529,0.005296259516716319,0.00016920473773265651,0.009553203997648441,0.0007976438826849919,0.0036036036036036032,0.0,0.003938797151946675,0.0,0.008487269096355467,0.002313284864507601,0.003564154786150712,0.00031377470975839345
joined pottermore sorted hufflepuff poutingface poutingface poutingface fuming,"['pottermore', 'fuming']",1,0,1,0,0,0,0,0,0,0,0,0.02336963171418084,0.0020835352262816168,0.004942709503482363,0.0011717834544176236,0.020208059308860455,0.002025817393762367,0.0014708972473208657,0.0,0.0017428109050168057,0.0,0.00033101621979476995,0.0,0.00102880658436214,0.0,0.0006006006006006006,0.0,0.007726102105741554,0.000610798924993892,0.0014977533699450825,0.0,0.0,0.0
chrishilly1987 mos poutingface shocking leads front flexedbicepslightskintone,['shocking'],1,0,0,0,0,0,0,0,0,1,0,0.013948366572861862,0.0002907258455276674,0.004268703662098405,0.0,0.012555303120889632,0.0,0.006303845345660853,0.0,0.001991783891447778,0.0,0.0006620324395895399,0.0,0.00205761316872428,0.0,0.0012012012012012011,0.0,0.007120133313134373,0.0,0.03295057413879182,0.0019828155981493722,0.0015274949083503055,0.0
larayjenkins2 sportsinsights yeah know unless offense get something going big,[],0,1,1,0,0,0,0,1,0,1,0,0.047473387984828086,0.0,0.03999101325544821,0.0010546051089758612,0.0457969628123879,0.0004240082917177047,0.03740281571758773,0.0,0.03996016432217104,0.0,0.024826216484607744,0.0,0.04056437389770723,0.0,0.042042042042042045,0.001345693779904306,0.044387214058475996,0.0,0.03145282076884673,0.0029742233972240586,0.026476578411405296,0.0
life one word depressing,[],0,0,1,0,0,0,0,1,1,0,0,0.01847546800440475,0.0,0.012132105144911257,0.0,0.019012316154490012,0.0001413360972392349,0.015549485185963437,0.0,0.022407568778787502,0.0,0.016881827209533264,0.0,0.023956496178718402,0.0,0.02882882882882883,0.00044856459330143536,0.028783517648841087,0.00018323967749816762,0.0054917623564653024,0.0,0.013238289205702646,0.0
well unboxing iphone plus channel november sadly thank tmobile apple staten island smh,[],0,0,0,0,0,0,0,1,1,0,0,0.00905420286308577,4.845430758794457e-05,0.0076387328690182,0.0,0.008131053449719,4.7112032413078303e-05,0.0052532044547173775,0.0,0.014315946719780905,0.0,0.011916583912611717,0.0,0.012492651381540272,0.0,0.013213213213213212,0.0017942583732057412,0.0157551886077867,0.0007940386024920596,0.007488766849725412,0.0,0.007637474541751527,0.0
controlling anger sign righteous people promised paradise quran surah imran verses 133134 reward gooddeed,"['anger', 'righteous', 'Paradise', 'Quran', 'reward', 'goodDeed']",1,0,0,0,1,0,1,0,0,0,0,0.03315795913373301,0.0006299059986432793,0.0051673781172770165,0.0,0.027143369604209017,0.0,0.01113679344400084,0.0,0.007718162579360137,0.0006527742907356263,0.003972194637537239,0.0,0.012639623750734866,0.0007976438826849919,0.00960960960960961,0.0,0.014846235418875928,0.0,0.00199700449326011,0.0,0.0050916496945010185,0.0
patriot rookie jacoby brissett start houston tomorrow nite\n\nbeen learning process since got here got ready,[],0,1,0,0,1,0,0,0,0,0,0,0.028630857702190142,0.0,0.0357223095933498,0.0018748535270681978,0.02642592371158675,0.0,0.020802689640680813,0.0001958672020370189,0.033237893688534796,0.000803414511674617,0.01787487586891758,0.0,0.03203997648442093,0.0003067861087249969,0.02102102102102102,0.0,0.029086502045144676,0.0001221597849987784,0.018971542685971045,0.0,0.019348268839103868,0.00031377470975839345
special thanks hamsterwatch amp ugotbronx keeping updated amp entertained dismal season twohearts,[],0,0,0,0,1,0,1,0,0,0,0,0.034503854153921446,0.0,0.027634239496742305,0.0,0.03503527442305393,0.0,0.03235973944105905,0.0,0.048300759367608616,0.0005523474767762992,0.03574975173783515,0.0,0.041740152851263965,0.0006749294391949932,0.02072072072072072,0.0,0.03696409634903802,0.0,0.024962556165751375,0.0,0.03156822810590632,0.0
day make goals challenges business goals optimism happy success photographer photography thursdaythoughts,"['goals', 'challenges', 'business', 'goals', 'optimism', 'happy', 'success', 'photographer', 'photography', 'ThursdayThoughts']",0,1,0,0,1,0,1,0,0,0,0,0.01761898935519393,0.0,0.020669512469108066,0.001288961799859386,0.01685997847662322,0.0,0.0170203824332843,0.0,0.06323913855346695,0.001054481546572935,0.054286660046342264,0.00016920473773265651,0.07128159905937684,0.001288501656644987,0.013513513513513514,0.0,0.02545068928950159,0.0,0.011482775836245632,0.0,0.035641547861507125,0.0
shy biggest struggle life facewithrollingeyes,[],0,0,0,1,0,0,0,1,1,0,0,0.010522451976018598,9.690861517588914e-05,0.0056167153448663226,0.00011717834544176236,0.010044242496711707,4.7112032413078303e-05,0.014078587938642572,0.0005876016061110567,0.012324162828333127,0.0,0.010261502813637868,0.0,0.016019988242210462,0.0,0.017117117117117116,0.0007476076555023923,0.016815633994849265,0.0002443195699975568,0.004992511233150275,0.0,0.006619144602851324,0.0
hudcomedy adamrowe insult slutfaceshlongnugget,"['Hudcomedy', 'AdamRowe', 'insult']",1,0,1,0,0,0,0,0,0,0,0,0.004037685060565276,0.00014536292276383372,0.00044933722758930576,0.0,0.003587229463111324,0.0001413360972392349,0.0,0.0,0.0006224324660774306,0.0,0.0,0.0,0.00029394473838918284,0.0,0.0003003003003003003,0.0,0.0010604453870625664,0.0,0.000998502246630055,0.0,0.0005091649694501018,0.0
penny dreadful cleaved fraction heart,[],0,0,0,0,0,0,0,0,1,0,0,0.0034259145968432644,0.0,0.0024713547517411817,0.00023435669088352472,0.0033480808322372355,9.422406482615661e-05,0.0052532044547173775,0.0001958672020370189,0.0036101083032490976,5.021340697966357e-05,0.005958291956305859,0.0,0.0049970605526161085,0.0,0.005105105105105106,0.00014952153110047846,0.007423117709437965,0.0003664793549963352,0.000998502246630055,0.0,0.0035641547861507126,0.0
well hopes today unhappy,['unhappy'],1,1,0,0,0,0,0,1,1,0,0,0.013948366572861862,0.00019381723035177828,0.009211413165580768,0.0003515350363252871,0.012555303120889634,4.7112032413078303e-05,0.007144358058415633,0.0,0.01444043321299639,0.0,0.009268454154253558,0.0,0.01440329218106996,0.0,0.015315315315315315,0.00044856459330143536,0.019391001363429784,0.0002443195699975568,0.009485771342985522,0.0,0.006619144602851324,0.0
yes mourinho really stop speaking refs try cheering bit,[],0,1,1,0,1,0,1,0,0,0,0,0.01884253028263795,0.0,0.017748820489777578,0.0009374267635340988,0.021642951094104988,0.00037689625930462643,0.017020382433284305,0.0,0.017179136063737083,0.0004017072558373086,0.010923535253227408,0.0,0.016754850088183424,0.0004908577739599951,0.015615615615615617,0.0,0.016967126193001062,0.0,0.011982026959560658,0.0,0.00865580448065173,0.0
get much pussy\np panic attacks \nu uncontrollable anxiety \ns suicidal fantasies \ns sadness \ny yearning death,[],1,0,0,1,0,0,0,1,1,0,0,0.030343815000611767,0.0008721775365830021,0.01999550662772411,0.0,0.028219538443142414,9.422406482615661e-05,0.06009665896196682,0.002056605621388698,0.02464832565666625,5.021340697966357e-05,0.018867924528301886,0.0,0.026161081716637273,6.135722174499939e-05,0.04384384384384386,0.0022428229665071766,0.04862899560672627,0.0010994380649890056,0.010983524712930605,0.0,0.015784114052953154,0.0
generalbakshi indian seems afraid war sardesairajdeep like india war war war cry war pakistanmustpay,['PakistanMustPay'],1,1,1,1,0,0,0,0,0,0,0,0.045515722500917656,0.0007268146138191685,0.024713547517411814,0.0018748535270681976,0.04663398302044722,0.0007066804861961745,0.049800378230720733,0.0015669376162961508,0.019668865928046803,0.0,0.012247600132406488,0.0,0.022780717225161673,6.135722174499939e-05,0.03303303303303304,0.0,0.032267838206332375,0.0,0.012481278082875687,0.0,0.015784114052953154,0.0
okay annoyed done good job furious,['furious'],1,0,1,0,0,0,0,0,0,0,0,0.016150740242261104,0.00048454307587944567,0.012132105144911256,0.0,0.014109769221571207,0.000471120324130783,0.01197730615675562,9.793360101850946e-05,0.0224075687787875,0.0,0.014233697451175108,0.0,0.02380952380952381,6.135722174499939e-05,0.00960960960960961,0.0,0.013028329041054386,6.10798924993892e-05,0.004992511233150275,0.0,0.016293279022403257,0.0
theresatalbot fleurrbie haha sorry dreadful puns need get cooped lately,[],1,0,0,0,1,0,0,1,1,0,0,0.03046616909335617,0.0005814516910553348,0.02246686137946529,0.00011717834544176236,0.0284586870740165,0.0001413360972392349,0.022273586888001677,9.793360101850946e-05,0.024025893190588822,0.0006025608837559628,0.013240648791790797,0.0,0.025279247501469725,0.00012271444348999877,0.024624624624624628,0.001644736842105263,0.03317679139524315,0.0008551184949914487,0.01397903145282077,0.0,0.017820773930753563,0.0
davidgarrett quite saddened dates joyous anticipation attending concert since 2014 happy keeping busy,[],0,0,0,0,0,0,1,0,1,0,0,0.007218891471919736,0.0,0.006740058413839586,0.0,0.006935310295348559,0.0,0.005463332632906073,0.0,0.030250217851363125,0.0,0.03277060575968222,0.0,0.02983539094650206,0.0007362866609399926,0.005405405405405406,0.0,0.01196788365399182,0.0007329587099926704,0.008487269096355467,0.0,0.010183299389002035,0.0
okay brace attempt first loaf bread morning use dutch oven make dough,[],0,1,0,0,1,0,1,0,0,0,0,0.016273094335005504,0.0,0.015052797124241743,0.001288961799859386,0.016142532584000956,0.0,0.01765076696785039,0.0010772696112036036,0.02116270384663264,0.0005523474767762992,0.014895729890764646,0.0,0.023368606701940037,0.0006749294391949932,0.007207207207207207,0.0,0.0157551886077867,0.0,0.006989515726410385,0.0,0.014256619144602852,0.0
taking picture awkward smile\nme picture day awkward smile\nconclusion stop smiling pictureday2016 ornot,"['pictureday2016', 'ornot']",0,1,0,0,0,0,0,0,1,0,0,0.013091887923651046,0.0,0.013480116827679174,0.001288961799859386,0.014588066483319381,0.000471120324130783,0.01071653708762345,0.0,0.029378812398854724,0.0006527742907356264,0.027474346242965905,0.00016920473773265651,0.02586713697824809,0.00012271444348999877,0.010210210210210208,0.0,0.016967126193001062,0.0006718788174932812,0.0064902646030953574,0.0,0.010183299389002035,0.0
joeyskawaii know know physiatrists seriously number one best thing people anxiety,[],0,0,0,1,0,0,1,0,0,0,0,0.05934173498103511,0.00019381723035177828,0.03931700741406425,0.00023435669088352472,0.05655865120172187,9.422406482615661e-05,0.06198781256566506,0.0012731368132406226,0.04904767832690153,0.000351493848857645,0.03310162197947699,0.0005076142131979696,0.05188124632569077,0.0009817155479199902,0.05285285285285285,0.0,0.0565065899106196,6.10798924993892e-05,0.030953569645531705,0.0006609385327164573,0.031059063136456212,0.0012550988390335738
isthismikep nigga horrible bro,[],1,0,1,1,0,0,0,0,0,0,0,0.007218891471919736,0.00014536292276383372,0.0006740058413839587,0.0,0.008011479134281956,0.0001413360972392349,0.005883588989283463,0.00029380080305552837,0.001991783891447778,0.0,0.0019860973187686196,0.0,0.0016166960611405056,0.0,0.002102102102102102,0.0,0.003484320557491289,0.0,0.0014977533699450825,0.0,0.0010183299389002036,0.0
klipto orange one poisonous bitter judge blue one looks tastes delicious,"['poisonous', 'bitter', 'blue', 'delicious']",1,1,0,0,1,0,1,0,0,0,0,0.03168971002080019,0.0004845430758794456,0.023590204448438554,0.0011717834544176236,0.03025230180557216,4.7112032413078303e-05,0.0170203824332843,9.793360101850946e-05,0.029503298892070207,0.0005021340697966357,0.018867924528301883,0.0,0.02792475014697237,0.0006135722174499938,0.023723723723723722,0.0,0.029843963035903653,0.0,0.011482775836245632,0.0,0.021894093686354376,0.0
hard stifle laughter overheard comment really amazing worst ways,[],0,0,0,0,1,0,0,0,0,0,0,0.016395448427749912,4.845430758794457e-05,0.013480116827679174,0.0,0.018175295946430706,9.422406482615661e-05,0.014708972473208657,0.0,0.02813394746669986,0.0004519206628169722,0.025819265143992055,0.0,0.022192827748383305,6.135722174499939e-05,0.015615615615615613,0.00014952153110047846,0.02045144675049235,0.0,0.01797304043934099,0.00033046926635822867,0.012219959266802444,0.00031377470975839345
realmichaelkay annoys ortiz tribute would oriole fans organization feel yanks,[],1,0,0,0,0,0,0,0,0,0,0,0.017986051633427137,0.0008721775365830021,0.01662547742080431,0.0,0.01769699868468253,0.0004240082917177047,0.013868459760453877,0.0,0.01630773061122868,0.0,0.011916583912611719,0.0,0.016313932980599646,0.0,0.016216216216216214,0.0,0.01954249356158158,0.0,0.009485771342985522,0.0,0.015784114052953158,0.0
johnhanna become dreary also yes,[],0,0,0,0,1,0,1,0,0,0,0,0.005261225988009299,0.0,0.00314536059312514,0.0,0.006337438718163339,0.0,0.004202563563773902,0.0,0.005477405701481389,0.00020085362791865427,0.0029791459781529296,0.0,0.006025867136978248,0.00024542888697999754,0.005705705705705706,0.0,0.004544765944553855,0.0,0.0014977533699450825,0.0,0.0035641547861507126,0.0
picked phone shocking flushedface,['shocking'],0,0,1,0,0,0,0,0,1,1,0,0.01113422243974061,0.0,0.002920691979330488,0.0,0.011479134281956235,0.0001413360972392349,0.007774742592981719,0.0,0.0024897298643097223,0.0,0.0009930486593843098,0.0,0.0023515579071134627,0.0,0.0027027027027027024,0.0,0.00848356309650053,0.00018323967749816762,0.03394907638542186,0.000991407799074686,0.0005091649694501018,0.0
artybagger without cake seeing wee cheery face always joy,[],0,0,0,0,1,1,0,0,0,0,0,0.012969533830906644,0.0,0.007189395641428892,0.0,0.012316154490015545,0.0,0.0073544862366043285,0.0,0.021909622805925556,0.0004519206628169722,0.022840119165839126,0.0015228426395939086,0.021017048794826573,6.135722174499939e-05,0.012612612612612612,0.0,0.012876836842902592,0.0,0.00599101347978033,0.0,0.01629327902240326,0.0
mutguru know guys sink 1000s game build team play solos hear make nothing solos,[],0,1,1,0,0,0,0,0,1,0,0,0.03499327052489906,0.0,0.03504830375196584,0.0015233184907429106,0.03706803778548368,0.0006124564213700178,0.022273586888001684,0.0,0.03361135316818126,0.0,0.018536908308507117,0.0,0.03350970017636684,0.0,0.024024024024024024,0.0,0.03378276018785033,0.0007940386024920596,0.02196704942586121,0.0,0.021384928716904276,0.0
britishairways lost bag stillwaiting home in2days info rung 9times day wheresmybag,"['lost', 'bag', 'stillwaiting', 'wheresmybag']",1,0,1,0,0,0,0,0,1,0,0,0.01492719931481708,0.0004845430758794456,0.011458099303527296,0.0,0.014946789429630515,0.000471120324130783,0.010926665265812145,0.0,0.02502178513631271,0.0,0.022509102946044357,0.0,0.02292768959435626,0.0,0.017417417417417418,0.0,0.025905165883956978,0.000610798924993892,0.00599101347978033,0.0,0.009164969450101833,0.0
depressing part ill taste goes tiredface,[],0,0,1,0,0,0,0,0,1,0,0,0.005750642358986908,0.0,0.0031453605931251404,0.0,0.007772330503407868,0.00023556016206539152,0.006513973523849548,0.0,0.0036101083032490976,0.0,0.003972194637537239,0.0,0.0033803644914756027,0.0,0.00990990990990991,0.0,0.01424026662626875,0.000305399462496946,0.0024962556165751375,0.0,0.002036659877800407,0.0
punishedsnek final analysis nonwhite global majority fret ethnic origin corpses,[],0,0,0,0,0,0,0,0,0,0,0,0.00159060320567723,0.0,0.0008986744551786115,0.0,0.001913189046992706,0.0,0.0010506408909434755,0.0,0.002116270384663264,0.0,0.0013240648791790798,0.0,0.0019106407995296885,0.0,0.0006006006006006006,0.0,0.0013634297833661567,0.0,0.0004992511233150275,0.0,0.0010183299389002036,0.0
week start new job looking forward cacking time nervous,['nervous'],0,1,0,1,0,0,0,0,0,0,0,0.023491985806925242,0.00019381723035177828,0.042013030779600086,0.0026951019451605346,0.0224799713021643,9.422406482615661e-05,0.038243328430342505,0.0007834688081480754,0.04058259678824848,0.0008536279186542806,0.023833167825223434,0.0005076142131979696,0.04027042915931805,0.0011044299914099891,0.024624624624624628,0.00014952153110047846,0.028329041054385697,0.00018323967749816762,0.016475287069395907,0.0,0.01985743380855397,0.00031377470975839345
alarm preset life wakemeup,"['alarm', 'life', 'wakemeup']",0,0,0,0,1,0,1,0,0,0,0,0.005995350544475713,0.0,0.00471804088968771,0.0,0.005739567140978117,0.0,0.007564614414793024,0.0,0.010705838416531806,0.0001506402209389907,0.007944389275074478,0.0,0.013962375073486185,0.00018407166523499817,0.01051051051051051,0.0,0.010301469474322074,0.0,0.004992511233150275,0.0,0.004582484725050916,0.0
eltityboi gloomy day tony,[],0,0,0,0,0,0,0,1,1,0,0,0.006117704637220115,0.0,0.006290721186250281,0.0,0.00693531029534856,0.0,0.005673460811094768,0.0,0.019419892941615835,0.00015064022093899072,0.017543859649122806,0.00016920473773265651,0.016901822457378014,0.00012271444348999877,0.008408408408408409,0.00044856459330143536,0.013785790031813362,0.0002443195699975568,0.003494757863205192,0.0,0.006619144602851324,0.0
markk1872 red heads fiery,[],1,0,0,1,0,0,0,0,0,0,0,0.002814144133121253,0.00014536292276383372,0.002022017524151876,0.0,0.0013153174698074853,0.0,0.001891153603698256,0.00029380080305552837,0.001991783891447778,0.0,0.0019860973187686196,0.0,0.0016166960611405058,0.0,0.0015015015015015015,0.0,0.0013634297833661567,0.0,0.0024962556165751375,0.0,0.0010183299389002036,0.0
wanting salty fries mcdonald since yesterday burning fingers eating shits fire fire fire,[],1,0,1,0,0,0,0,0,0,0,0,0.020188425302826378,0.0008721775365830022,0.010334756234554031,0.0,0.018055721630993664,0.0007537925186092529,0.00903551166211389,0.0,0.013071081787626043,0.00070298769771529,0.009599470374048328,0.0,0.013227513227513229,0.0007362866609399927,0.006606606606606606,0.0,0.013028329041054387,0.0,0.00998502246630055,0.0006609385327164573,0.005600814663951119,0.0
semores let get mirth saw keepthetradition purpleheart yellowheart atomsymbol rosette grapes lemon blossom babychick frontfacingbabychick woman sclothes smilingfacewithhorns smilingfacewithhorns alienmonster cheesewedge,"['mirth', 'SAW', 'keepthetradition']",0,0,0,0,1,1,1,0,0,0,0,0.02544965129083568,0.0,0.021792855538081326,0.00011717834544176236,0.02200167404041612,0.0,0.01870140785879386,0.0001958672020370189,0.025270758122743677,0.001255335174491589,0.025157232704402507,0.003384094754653132,0.030129335684891227,0.0014112161001349863,0.017717717717717723,0.0,0.023481290713528256,0.0001221597849987784,0.011482775836245632,0.0,0.016802443991853364,0.00031377470975839345
pandaflo22 sadden always strive bring best service customer always,[],0,1,0,0,0,0,1,0,1,0,1,0.023002569435947633,0.0,0.012806110986295215,0.0009374267635340988,0.020686356570608633,0.0,0.009245639840302584,0.0,0.025519731109174652,0.0,0.023833167825223434,0.0,0.029541446208112873,0.0004908577739599951,0.01891891891891892,0.0,0.022117860930162096,0.0004886391399951136,0.008986520219670495,0.0,0.027494908350305502,0.0025101976780671476
watching phil webcast something missing reminds blithe journey end saw bway might gershwin,[],0,1,0,0,0,0,1,0,0,0,0,0.01113422243974061,0.0,0.014603459896652439,0.0014061401453011482,0.010881262704771015,0.0,0.010086152553057365,0.0,0.014938379185858332,0.0,0.011916583912611715,0.0,0.016166960611405056,0.0007362866609399926,0.011411411411411412,0.0,0.013482805635509772,0.0,0.011482775836245632,0.0,0.006619144602851324,0.0
tbh amy know need sort life looks like great time thanks tiff facewithtearsofjoy purpleheart,[],0,0,0,0,1,0,1,0,0,0,0,0.06399119050532241,0.0001453629227638337,0.04583239721410918,0.0007030700726505742,0.06457013033600381,0.0002355601620653915,0.05022063458709813,0.00029380080305552837,0.0897547616083655,0.0011046949535525987,0.0625620655412115,0.00016920473773265651,0.07907113462669017,0.0013498588783899868,0.05855855855855856,0.0005980861244019139,0.06832298136645963,0.000305399462496946,0.042935596605092365,0.0009914077990746861,0.038696537678207736,0.0
